STATION,DATE,HOUR,DIA,MES ,O3,NO,NO2,NOX,SO2,CO,PM10,PM2.5,IT,ET,RH,WS,WD,PP,ATM,RS,UVI,TIMESTAMP,O3_ppb,O3_8h,PM10_12h,PM25_12h,Cat_O3,Cat_PM10,Cat_PM25,Categoria_Global,Contaminante_Dominante
PIN,2024-03-05 18:00:00,18,5,3,0.034,,,,,,48.0,38.5,22.68,24.27,,7.09,33.1,0.0,,114.0,,2024-03-05 18:00:00,34.0,43.75,116.0,92.81666666666666,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-05 19:00:00,19,5,3,0.012,,,,,,63.0,47.4,21.12,21.28,,0.04,38.9,0.0,,127.1,,2024-03-05 19:00:00,12.0,41.25,105.5,85.39999999999999,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-05 20:00:00,20,5,3,0.008,,,,,,96.0,65.5,20.93,19.77,,2.16,43.6,0.0,,0.5,,2024-03-05 20:00:00,8.0,36.75,93.33333333333333,76.48333333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-05 21:00:00,21,5,3,0.008,,,,,,110.0,82.1,20.97,18.4,,8.64,45.7,0.0,,,,2024-03-05 21:00:00,8.0,30.75,80.41666666666667,67.19999999999999,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-05 22:00:00,22,5,3,0.008,,,,,,75.0,56.2,21.08,17.48,,0.04,46.5,0.0,,0.8,,2024-03-05 22:00:00,8.0,24.75,71.58333333333333,58.449999999999996,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-05 23:00:00,23,5,3,0.02,,,,,,62.0,34.9,21.11,16.23,,0.04,49.4,0.0,,,,2024-03-05 23:00:00,20.0,21.875,68.66666666666667,53.25,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-06 00:00:00,0,6,3,0.025,,,,,,39.0,35.5,21.3,14.82,,6.88,51.7,0.0,,,,2024-03-06 00:00:00,25.0,19.625,66.25,50.65,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-06 01:00:00,1,6,3,0.017,,,,,,41.0,30.0,21.12,13.97,,4.2,53.4,0.0,,0.5,,2024-03-06 01:00:00,17.0,16.5,64.66666666666667,48.79999999999999,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-06 02:00:00,2,6,3,0.015,,,,,,40.0,24.5,21.24,12.77,,1.09,54.7,0.0,,,,2024-03-06 02:00:00,15.0,14.125,62.416666666666664,46.449999999999996,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-06 03:00:00,3,6,3,0.014,,,,,,41.0,29.9,21.61,11.08,,,57.8,0.0,,,,2024-03-06 03:00:00,14.0,14.375,60.666666666666664,45.14166666666667,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-06 04:00:00,4,6,3,0.007,,,,,,39.0,26.5,22.02,9.74,,,60.7,0.0,,,,2024-03-06 04:00:00,7.0,14.25,58.916666666666664,43.19166666666666,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-06 05:00:00,5,6,3,0.006,,,,,,51.0,37.5,22.17,8.83,,,63.0,0.0,,17.8,,2024-03-06 05:00:00,6.0,14.0,58.75,42.375,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-06 06:00:00,6,6,3,0.005,,,,,,78.0,66.1,22.33,7.94,,,63.9,0.0,,23.3,,2024-03-06 06:00:00,5.0,13.625,61.25,44.675000000000004,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-06 07:00:00,7,6,3,0.006,,,,,,140.0,108.3,22.05,7.48,,,64.6,0.0,,17.1,,2024-03-06 07:00:00,6.0,11.875,67.66666666666667,49.75,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-06 08:00:00,8,6,3,0.009,,,,,,208.0,156.8,21.29,11.88,,,56.5,0.0,,21.4,,2024-03-06 08:00:00,9.0,9.875,77.0,57.35833333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-06 09:00:00,9,6,3,0.019,,,,,,199.0,168.9,20.9,17.02,,,47.4,0.0,536.44,37.1,,2024-03-06 09:00:00,19.0,10.125,84.41666666666667,64.59166666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-06 10:00:00,10,6,3,0.04,,,,,,155.0,150.1,21.1,21.17,,,38.5,0.0,600.22,34.3,,2024-03-06 10:00:00,40.0,13.25,91.08333333333333,72.41666666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-06 11:00:00,11,6,3,0.048,,,,,,102.0,,21.95,23.72,,2.86,31.9,0.0,645.92,71.7,,2024-03-06 11:00:00,48.0,17.5,94.41666666666667,75.82727272727273,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-06 12:00:00,12,6,3,0.047,,,,,,47.0,,22.91,25.32,,6.75,30.3,0.0,672.82,103.3,,2024-03-06 12:00:00,47.0,22.5,95.08333333333333,79.86,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-06 13:00:00,13,6,3,0.052,,,,,,42.0,39.6,23.76,26.64,,3.24,27.3,0.0,678.59,118.2,,2024-03-06 13:00:00,52.0,28.25,95.16666666666667,80.82000000000001,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-06 14:00:00,14,6,3,0.054,,,,,,54.0,47.6,24.48,27.42,,2.41,25.6,0.0,661.53,161.3,,2024-03-06 14:00:00,54.0,34.375,96.33333333333333,83.13000000000001,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-06 15:00:00,15,6,3,0.051,,,,,,51.0,40.9,24.8,27.92,,8.4,24.6,0.0,623.11,163.4,,2024-03-06 15:00:00,51.0,40.0,97.16666666666667,84.23,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-06 16:00:00,16,6,3,0.05,,,,,,56.0,46.9,25.01,27.85,,13.29,25.3,0.0,564.81,139.4,,2024-03-06 16:00:00,50.0,45.125,98.58333333333333,86.27,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-06 17:00:00,17,6,3,0.046,,,,,,56.0,44.1,24.71,27.39,,8.93,26.2,0.0,,106.6,,2024-03-06 17:00:00,46.0,48.5,99.0,86.93,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-06 18:00:00,18,6,3,0.04,,,,,,59.0,50.5,23.7,25.7,,6.72,30.6,0.0,,98.5,,2024-03-06 18:00:00,40.0,48.5,97.41666666666667,85.37,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-06 19:00:00,19,6,3,0.025,,,,,,69.0,53.4,21.56,22.02,,4.68,37.3,0.0,,165.7,,2024-03-06 19:00:00,25.0,45.625,91.5,79.88,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-06 20:00:00,20,6,3,0.016,,,,,,70.0,47.3,21.0,19.99,,5.24,41.1,0.0,,,,2024-03-06 20:00:00,16.0,41.75,80.0,68.92999999999999,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-06 21:00:00,21,6,3,0.021,,,,,,72.0,43.4,21.02,18.36,,8.56,44.8,0.0,,,,2024-03-06 21:00:00,21.0,37.875,69.41666666666667,56.38000000000001,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-06 22:00:00,22,6,3,0.019,,,,,,52.0,24.9,21.04,17.1,,2.73,46.7,0.0,,,,2024-03-06 22:00:00,19.0,33.5,60.833333333333336,43.86,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-06 23:00:00,23,6,3,0.018,,,,,,60.0,29.2,21.29,15.47,,0.04,50.4,0.0,,,,2024-03-06 23:00:00,18.0,29.375,57.333333333333336,42.52727272727273,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-07 00:00:00,0,7,3,0.021,,,,,,66.0,38.9,21.21,14.3,,0.04,52.9,0.0,,,,2024-03-07 00:00:00,21.0,25.75,58.916666666666664,42.225,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-07 01:00:00,1,7,3,0.009,,,,,,55.0,34.2,21.29,13.21,,3.04,54.1,0.0,,,,2024-03-07 01:00:00,9.0,21.125,60.0,41.775,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-07 02:00:00,2,7,3,0.011,,,,,,51.0,29.4,21.33,12.45,,,54.9,0.0,,,,2024-03-07 02:00:00,11.0,17.5,59.75,40.25833333333333,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-07 03:00:00,3,7,3,0.006,,,,,,82.0,47.1,21.29,11.86,,,56.7,0.0,,,,2024-03-07 03:00:00,6.0,15.125,62.333333333333336,40.775,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-07 04:00:00,4,7,3,0.008,,,,,,73.0,49.8,22.12,10.4,,,59.5,0.0,,,,2024-03-07 04:00:00,8.0,14.125,63.75,41.016666666666666,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-07 05:00:00,5,7,3,0.006,,,,,,74.0,50.7,22.14,9.56,,,61.0,0.0,,20.9,,2024-03-07 05:00:00,6.0,12.25,65.25,41.56666666666666,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-07 06:00:00,6,7,3,0.007,,,,,,140.0,106.0,22.15,8.66,,,64.3,0.0,,2.9,,2024-03-07 06:00:00,7.0,10.75,72.0,46.19166666666666,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-07 07:00:00,7,7,3,0.006,,,,,,166.0,123.3,22.03,8.85,,,63.8,0.0,,1.1,,2024-03-07 07:00:00,6.0,9.25,80.08333333333333,52.01666666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-07 08:00:00,8,7,3,0.008,,,,,,254.0,184.2,21.27,12.32,,,57.3,0.0,,7.8,,2024-03-07 08:00:00,8.0,7.625,95.41666666666667,63.425000000000004,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-07 09:00:00,9,7,3,0.019,,,,,,226.0,204.0,20.95,17.67,,,46.2,0.0,540.25,33.5,,2024-03-07 09:00:00,19.0,8.875,108.25,76.80833333333332,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-07 10:00:00,10,7,3,0.036,,,,,,122.0,,21.13,21.26,,,39.9,0.0,601.97,93.3,,2024-03-07 10:00:00,36.0,12.0,114.08333333333333,81.52727272727272,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-07 11:00:00,11,7,3,0.039,,,,,,64.0,,21.79,23.23,,10.86,35.4,0.0,647.13,117.7,,2024-03-07 11:00:00,39.0,16.125,114.41666666666667,86.76,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-07 12:00:00,12,7,3,0.044,,,,,,67.0,,22.1,23.94,,11.0,33.4,0.0,673.79,116.8,,2024-03-07 12:00:00,44.0,20.625,114.5,92.07777777777778,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-07 13:00:00,13,7,3,0.045,,,,,,67.0,67.8,22.44,24.81,,,32.0,0.0,681.22,145.1,,2024-03-07 13:00:00,45.0,25.5,115.5,95.8111111111111,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-07 14:00:00,14,7,3,0.049,,,,,,69.0,58.3,22.61,25.67,,10.85,30.0,0.0,664.49,149.2,,2024-03-07 14:00:00,49.0,30.75,117.0,99.02222222222223,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-07 15:00:00,15,7,3,0.05,,,,,,61.0,48.1,23.08,26.63,,17.24,27.9,0.0,624.84,154.5,,2024-03-07 15:00:00,50.0,36.25,115.25,99.13333333333334,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-07 16:00:00,16,7,3,0.047,,,,,,50.0,45.6,23.65,27.11,,10.59,27.4,0.0,572.78,162.0,,2024-03-07 16:00:00,47.0,41.125,113.33333333333333,98.66666666666667,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-07 17:00:00,17,7,3,0.041,,,,,,43.0,33.8,23.76,26.73,,10.84,27.5,0.0,,145.4,,2024-03-07 17:00:00,41.0,43.875,110.75,96.78888888888889,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-07 18:00:00,18,7,3,0.034,,,,,,56.0,42.5,23.25,25.88,,14.64,29.7,0.0,,112.3,,2024-03-07 18:00:00,34.0,43.625,103.75,89.73333333333333,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-07 19:00:00,19,7,3,0.025,,,,,,70.0,57.8,21.49,22.03,,11.24,36.9,0.0,,127.7,,2024-03-07 19:00:00,25.0,41.875,95.75,82.45555555555555,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-07 20:00:00,20,7,3,0.023,,,,,,71.0,56.3,21.0,19.6,,6.84,42.3,0.0,,,,2024-03-07 20:00:00,23.0,39.25,80.5,68.24444444444445,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-07 21:00:00,21,7,3,0.025,,,,,,63.0,44.9,20.96,18.26,,8.64,44.8,0.0,,,,2024-03-07 21:00:00,25.0,36.75,66.91666666666667,50.56666666666666,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-07 22:00:00,22,7,3,0.017,,,,,,52.0,36.0,21.12,16.83,,0.04,46.7,0.0,,,,2024-03-07 22:00:00,17.0,32.75,61.083333333333336,49.11,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-07 23:00:00,23,7,3,0.016,,,,,,49.0,35.4,21.12,15.45,,0.04,51.0,0.0,,,,2024-03-07 23:00:00,16.0,28.5,59.833333333333336,47.86363636363637,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-08 00:00:00,0,8,3,0.022,,,,,,54.0,41.7,21.39,14.45,,1.24,51.8,0.0,,,,2024-03-08 00:00:00,22.0,25.375,58.75,47.35,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-08 01:00:00,1,8,3,0.015,,,,,,45.0,32.2,21.2,13.34,,,53.5,0.0,,,,2024-03-08 01:00:00,15.0,22.125,56.916666666666664,44.38333333333333,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-08 02:00:00,2,8,3,0.006,,,,,,41.0,33.9,21.2,11.82,,,57.8,0.0,,,,2024-03-08 02:00:00,6.0,18.625,54.583333333333336,42.35,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-08 03:00:00,3,8,3,0.007,,,,,,87.0,53.4,21.98,10.61,,,59.6,0.0,,,,2024-03-08 03:00:00,7.0,16.375,56.75,42.791666666666664,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-08 04:00:00,4,8,3,0.006,,,,,,86.0,65.5,22.22,9.22,,,60.5,0.0,,,,2024-03-08 04:00:00,6.0,14.25,59.75,44.449999999999996,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-08 05:00:00,5,8,3,0.006,,,,,,100.0,80.7,22.24,8.42,,,61.7,0.0,,83.4,,2024-03-08 05:00:00,6.0,11.875,64.5,48.35833333333334,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-08 06:00:00,6,8,3,0.006,,,,,,123.0,96.4,22.32,7.3,,,64.0,0.0,,76.4,,2024-03-08 06:00:00,6.0,10.5,70.08333333333333,52.85,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-08 07:00:00,7,8,3,0.006,,,,,,179.0,139.3,22.26,7.29,,,64.9,0.0,,80.0,,2024-03-08 07:00:00,6.0,9.25,79.16666666666667,59.64166666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-08 08:00:00,8,8,3,0.01,,,,,,262.0,198.9,21.13,12.05,,,55.7,0.0,,39.0,,2024-03-08 08:00:00,10.0,7.75,95.08333333333333,71.525,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-08 09:00:00,9,8,3,0.017,,,,,,223.0,187.0,20.99,16.56,,,47.4,0.0,537.07,48.3,,2024-03-08 09:00:00,17.0,8.0,108.41666666666667,83.36666666666667,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-08 10:00:00,10,8,3,0.025,,,,,,86.0,,21.05,19.96,,,40.3,0.0,588.7,67.9,,2024-03-08 10:00:00,25.0,10.375,111.25,87.67272727272729,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-08 11:00:00,11,8,3,0.035,,,,,,46.0,,21.53,22.61,,6.38,35.2,0.0,637.48,88.0,,2024-03-08 11:00:00,35.0,13.875,111.0,92.9,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-08 12:00:00,12,8,3,0.043,,,,,,31.0,,22.68,24.83,,6.24,29.9,0.0,671.94,91.3,,2024-03-08 12:00:00,43.0,18.5,109.08333333333333,98.5888888888889,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-08 13:00:00,13,8,3,0.046,,,,,,62.0,,23.59,26.27,,14.45,29.3,0.0,675.77,102.9,,2024-03-08 13:00:00,46.0,23.5,110.5,,Buena,Mala,,Mala,PM10
PIN,2024-03-08 14:00:00,14,8,3,0.043,,,,,,81.0,81.5,23.77,26.89,,13.24,27.5,0.0,652.36,80.8,,2024-03-08 14:00:00,43.0,28.125,113.83333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-08 15:00:00,15,8,3,0.04,,,,,,83.0,60.4,24.06,26.96,,6.64,27.4,0.0,602.59,87.8,,2024-03-08 15:00:00,40.0,32.375,113.5,,Buena,Mala,,Mala,PM10
PIN,2024-03-08 16:00:00,16,8,3,0.043,,,,,,79.0,55.2,24.11,27.34,,8.28,26.6,0.0,567.48,110.2,,2024-03-08 16:00:00,43.0,36.5,112.91666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-08 17:00:00,17,8,3,0.041,,,,,,60.0,43.8,24.09,27.14,,11.44,26.8,0.0,,125.5,,2024-03-08 17:00:00,41.0,39.5,109.58333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-08 18:00:00,18,8,3,0.026,,,,,,57.0,48.2,23.15,24.75,,6.88,32.1,0.0,,53.5,,2024-03-08 18:00:00,26.0,39.625,104.08333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-08 19:00:00,19,8,3,0.02,,,,,,71.0,54.1,21.3,21.31,,6.63,38.1,0.0,,70.8,,2024-03-08 19:00:00,20.0,37.75,95.08333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-08 20:00:00,20,8,3,0.016,,,,,,65.0,46.1,21.02,19.57,,0.04,41.1,0.0,,,,2024-03-08 20:00:00,16.0,34.375,78.66666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-08 21:00:00,21,8,3,0.01,,,,,,56.0,40.9,21.0,17.88,,3.02,45.1,0.0,,,,2024-03-08 21:00:00,10.0,29.875,64.75,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-08 22:00:00,22,8,3,0.008,,,,,,77.0,44.4,21.17,16.94,,,47.3,0.0,,,,2024-03-08 22:00:00,8.0,25.5,64.0,52.73333333333333,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-08 23:00:00,23,8,3,0.005,,,,,,78.0,54.8,21.21,15.42,,,49.1,0.0,,,,2024-03-08 23:00:00,5.0,21.125,66.66666666666667,52.94,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-09 00:00:00,0,9,3,0.006,,,,,,93.0,59.6,21.3,13.87,,,52.7,0.0,,,,2024-03-09 00:00:00,6.0,16.5,71.83333333333333,53.54545454545455,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-09 01:00:00,1,9,3,0.006,,,,,,118.0,74.4,21.16,14.37,,,53.9,0.0,,,,2024-03-09 01:00:00,6.0,12.125,76.5,55.28333333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-09 02:00:00,2,9,3,0.006,,,,,,98.0,65.2,21.26,13.3,,,54.5,0.0,,,,2024-03-09 02:00:00,6.0,9.625,77.91666666666667,53.925000000000004,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-09 03:00:00,3,9,3,0.006,,,,,,90.0,61.8,21.21,12.65,,,56.1,0.0,,,,2024-03-09 03:00:00,6.0,7.875,78.5,54.041666666666664,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-09 04:00:00,4,9,3,0.005,,,,,,89.0,61.0,21.71,11.22,,,57.1,0.0,,,,2024-03-09 04:00:00,5.0,6.5,79.33333333333333,54.525,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-09 05:00:00,5,9,3,0.004,,,,,,88.0,67.6,22.23,9.73,,,60.4,0.0,,47.8,,2024-03-09 05:00:00,4.0,5.75,81.66666666666667,56.50833333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-09 06:00:00,6,9,3,0.007,,,,,,99.0,80.5,22.22,8.71,,,62.6,0.0,,18.1,,2024-03-09 06:00:00,7.0,5.625,85.16666666666667,59.199999999999996,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-09 07:00:00,7,9,3,0.007,,,,,,182.0,135.5,21.93,8.64,,,63.3,0.0,,15.5,,2024-03-09 07:00:00,7.0,5.875,94.41666666666667,65.98333333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-09 08:00:00,8,9,3,0.008,,,,,,210.0,153.0,20.94,13.35,,,55.1,0.0,,8.9,,2024-03-09 08:00:00,8.0,6.125,106.5,74.89166666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-09 09:00:00,9,9,3,0.023,,,,,,285.0,226.6,20.98,17.89,,,43.6,0.0,532.64,27.0,,2024-03-09 09:00:00,23.0,8.25,125.58333333333333,90.36666666666667,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 10:00:00,10,9,3,0.031,,,,,,206.0,173.3,21.33,21.17,,,40.1,0.0,594.41,67.0,,2024-03-09 10:00:00,31.0,11.375,136.33333333333334,101.10833333333333,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 11:00:00,11,9,3,0.048,,,,,,123.0,94.9,22.39,24.27,,4.84,30.9,0.0,639.79,91.4,,2024-03-09 11:00:00,48.0,16.625,140.08333333333334,104.45,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 12:00:00,12,9,3,0.054,,,,,,83.0,75.9,23.68,26.72,,0.04,28.0,0.0,661.33,98.5,,2024-03-09 12:00:00,54.0,22.75,139.25,105.80833333333334,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 13:00:00,13,9,3,0.052,,,,,,60.0,58.2,25.0,28.28,,15.09,24.1,0.0,670.93,107.9,,2024-03-09 13:00:00,52.0,28.75,134.41666666666666,104.45833333333333,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 14:00:00,14,9,3,0.046,,,,,,76.0,65.7,25.35,28.71,,10.84,23.8,0.0,653.06,127.1,,2024-03-09 14:00:00,46.0,33.625,132.58333333333334,104.5,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 15:00:00,15,9,3,0.04,,,,,,82.0,74.6,25.55,29.49,,13.16,23.0,0.0,607.41,142.9,,2024-03-09 15:00:00,40.0,37.75,131.91666666666666,105.56666666666666,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 16:00:00,16,9,3,0.04,,,,,,114.0,99.7,25.68,28.81,,12.5,23.0,0.0,569.15,101.7,,2024-03-09 16:00:00,40.0,41.75,134.0,108.79166666666667,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 17:00:00,17,9,3,0.042,,,,,,85.0,73.6,25.22,28.42,,8.41,24.0,0.0,501.74,66.2,,2024-03-09 17:00:00,42.0,44.125,133.75,109.29166666666667,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 18:00:00,18,9,3,0.037,,,,,,61.0,,24.57,27.13,,9.32,26.4,0.0,,59.5,,2024-03-09 18:00:00,37.0,44.875,130.58333333333334,111.9090909090909,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 19:00:00,19,9,3,0.031,,,,,,61.0,,22.55,23.89,,7.22,33.2,0.0,,57.4,,2024-03-09 19:00:00,31.0,42.75,120.5,109.55,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 20:00:00,20,9,3,0.032,,,,,,58.0,52.7,21.16,21.06,,0.04,38.3,0.0,,,,2024-03-09 20:00:00,32.0,40.0,107.83333333333333,99.52000000000001,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 21:00:00,21,9,3,0.016,,,,,,49.0,40.2,21.03,19.17,,0.04,41.8,0.0,,,,2024-03-09 21:00:00,16.0,35.5,88.16666666666667,80.88000000000001,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-09 22:00:00,22,9,3,0.019,,,,,,56.0,36.4,21.1,18.25,,2.52,45.7,0.0,,,,2024-03-09 22:00:00,19.0,32.125,75.66666666666667,67.19,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-09 23:00:00,23,9,3,0.02,,,,,,49.0,27.6,20.98,17.15,,0.04,47.3,0.0,,,,2024-03-09 23:00:00,20.0,29.625,69.5,60.46,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-10 00:00:00,0,10,3,0.008,,,,,,83.0,76.7,21.31,15.04,,2.92,51.4,0.0,,,,2024-03-10 00:00:00,8.0,25.625,69.5,60.540000000000006,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-10 01:00:00,1,10,3,0.012,,,,,,175.0,138.8,21.3,14.67,,,52.4,0.0,,,,2024-03-10 01:00:00,12.0,21.875,79.08333333333333,68.6,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-10 02:00:00,2,10,3,0.015,,,,,,83.0,62.4,21.28,14.23,,,54.0,0.0,,,,2024-03-10 02:00:00,15.0,19.125,79.66666666666667,68.27,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-10 03:00:00,3,10,3,0.009,,,,,,62.0,38.4,21.22,13.1,,,52.9,0.0,,,,2024-03-10 03:00:00,9.0,16.375,78.0,64.65,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-10 04:00:00,4,10,3,0.007,,,,,,91.0,65.3,21.16,10.96,,,60.4,0.0,,,,2024-03-10 04:00:00,7.0,13.25,76.08333333333333,61.21,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-10 05:00:00,5,10,3,0.005,,,,,,114.0,83.5,21.72,10.04,,,62.4,0.0,,4.6,,2024-03-10 05:00:00,5.0,11.875,78.5,62.2,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-10 06:00:00,6,10,3,0.006,,,,,,113.0,92.7,21.88,9.43,,,63.1,0.0,,0.2,,2024-03-10 06:00:00,6.0,10.25,82.83333333333333,64.97272727272728,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-10 07:00:00,7,10,3,0.007,,,,,,158.0,120.5,21.7,9.78,,,61.5,0.0,,5.3,,2024-03-10 07:00:00,7.0,8.625,90.91666666666667,69.60000000000001,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-10 08:00:00,8,10,3,0.01,,,,,,188.0,143.0,21.03,13.96,,,54.1,0.0,,10.3,,2024-03-10 08:00:00,10.0,8.875,101.75,77.125,Buena,Mala,Mala,Mala,"PM10, PM25"
